style_key,class,n_photos_requested,n_photos_ok,n_fallback,raw_threshold
Ladieswear || Leggings/Tights || Socks and Tights || Black || Solid,solid,8,8,0,5.340402057436483
Ladieswear || Necklace || Accessories || White || Solid,solid,8,8,0,1.6340775226454616
Divided || Blouse || Blouses || Blue || Stripe,patterned,8,8,0,22.523174276350638
Divided || Top || Blouses || Black || Solid,solid,7,7,0,2.41715289155412
Ladieswear || Skirt || Unknown || Black || Solid,solid,8,8,0,2.1902503466167844
Ladieswear || Trousers || Unknown || Blue || Solid,solid,8,8,0,17.90756025383395
Ladieswear || Shirt || Unknown || White || Solid,solid,8,8,0,3.722602413777116
Ladieswear || Dress || Dresses Ladies || Blue || Lace,patterned,8,8,0,12.46857670674726
Ladieswear || Bikini top || Swimwear || Yellow || Solid,solid,8,8,0,7.069264530112177
Ladieswear || Shirt || Blouses || Black || Check,patterned,5,5,0,14.076570366531316
Menswear || T-shirt || Jersey Basic || Yellow || Solid,solid,8,8,0,8.747801287154958
Menswear || T-shirt || Jersey Basic || Black || Stripe,patterned,7,7,0,14.866490590085418
Divided || Sweater || Jersey Fancy || Khaki green || Solid,solid,8,8,0,10.481104128269715
Divided || Hoodie || Jersey Fancy || Black || Solid,solid,5,5,0,5.3322032334521845
Ladieswear || Jacket || Outdoor || Grey || Solid,solid,8,8,0,12.587900683816523
Menswear || Top || Jersey Basic || Grey || Melange,solid,8,8,0,11.911346228484614
Menswear || Trousers || Jersey Basic || Blue || Solid,solid,8,8,0,4.422407244944269
Ladieswear || Bikini top || Swimwear || Green || All over pattern,patterned,8,8,0,7.244837957852639
Menswear || Sweater || Jersey Basic || Grey || Melange,solid,8,8,0,17.972543074622756
Ladieswear || Blouse || Blouses || Black || Lace,patterned,8,8,0,2.699793254991417
Baby/Children || Dress || Jersey Fancy || Black || Solid,solid,8,8,0,2.1541510057912436
Ladieswear || Blazer || Dressed || Black || Other structure,patterned,8,8,0,10.086453473755506
Ladieswear || Blazer || Dressed || Grey || Other structure,patterned,8,8,0,11.081892403311803
Baby/Children || Sweater || Knitwear || Black || Solid,solid,8,8,0,2.2112024993017863
Ladieswear || Jacket || Outdoor || Grey || Melange,solid,8,8,0,11.000653592482573
Ladieswear || Underwear Tights || Socks and Tights || Black || Lace,patterned,7,7,0,1.0643330862426397
Ladieswear || Dress || Blouses || Pink || Solid,solid,8,8,0,12.48848396125182
Ladieswear || Skirt || Skirts || Beige || Solid,solid,8,8,1,6.682900907083183
Ladieswear || Skirt || Skirts || Yellow || Solid,solid,7,7,0,12.761286927834208
Ladieswear || Vest top || Knitwear || Black || Solid,solid,8,8,1,2.3134422990546004
Baby/Children || Sweater || Jersey Fancy || Beige || All over pattern,patterned,8,8,0,20.65733308496827
Baby/Children || Top || Jersey Fancy || White || All over pattern,patterned,8,8,1,14.542979452470902
Divided || Jacket || Outdoor || Green || Solid,solid,8,8,0,16.46297963302331
Divided || Outdoor Waistcoat || Outdoor || Black || Solid,solid,8,8,0,3.3288732336841385
Ladieswear || Scarf || Accessories || Orange || All over pattern,patterned,8,8,0,22.779538604375844
Ladieswear || Cardigan || Knitwear || Green || Melange,solid,6,6,0,12.399601662960185
Ladieswear || Dress || Jersey Fancy || Yellow || Solid,solid,8,8,1,9.803110471550603
Ladieswear || Dress || Dresses Ladies || Khaki green || All over pattern,patterned,8,8,0,14.644651636461049
Ladieswear || Underwear Tights || Socks and Tights || Black || Glittering/Metallic,patterned,8,8,0,24.086501217707568
Ladieswear || Dress || Dresses Ladies || Pink || All over pattern,patterned,8,8,0,23.323098204661783
Ladieswear || Dress || Dresses Ladies || Green || Solid,solid,8,8,0,17.726318473574807
Ladieswear || Blouse || Unknown || Blue || Solid,solid,8,8,0,15.768633258619106
Ladieswear || Sweater || Unknown || Beige || Solid,solid,8,8,0,9.775841868584953
Baby/Children || Trousers || Trousers Denim || Turquoise || Denim,patterned,8,8,0,16.910779462934503
Ladieswear || Bag || Accessories || Orange || Solid,solid,8,8,0,6.958505667341523
Divided || Blazer || Outdoor || Black || Solid,solid,8,8,0,2.7503062497523683
Ladieswear || Top || Jersey Fancy || Pink || Melange,solid,5,5,0,6.1334176656486665
Ladieswear || Blazer || Dressed || Green || Solid,solid,8,8,0,13.69707805611728
Ladieswear || Blazer || Dressed || Brown || Check,patterned,7,7,0,6.353781852995021
Ladieswear || Top || Jersey Fancy || Yellow || Solid,solid,8,8,1,12.261534293634273
Menswear || Sweater || Jersey Fancy || Black || Solid,solid,8,8,0,2.115679751009692
Ladieswear || Dress || Jersey Fancy || Khaki green || Solid,solid,8,8,0,8.168096789163044
Menswear || Sweater || Knitwear || Black || Stripe,patterned,8,8,0,33.99348632849921
Ladieswear || Blouse || Blouses || Pink || All over pattern,patterned,8,8,0,28.737372697566855
Ladieswear || Hoodie || Jersey Fancy || Black || Solid,solid,8,8,0,3.8504443534300403
Ladieswear || Hoodie || Jersey Fancy || Grey || Melange,solid,7,7,0,5.899300554630202
Divided || Trousers || Jersey Basic || Black || Solid,solid,8,8,0,1.2779479908410876
Divided || Trousers || Jersey Basic || Grey || Melange,solid,7,7,0,4.931754260701261
Ladieswear || Sweater || Knitwear || Black || Melange,solid,8,8,0,2.5279778275159606
Ladieswear || Sweater || Knitwear || Red || Jacquard,patterned,7,7,0,2.767110792026983
Divided || T-shirt || Jersey Basic || Grey || Solid,solid,8,8,0,3.1239839070411217
Divided || T-shirt || Jersey Basic || Lilac Purple || Solid,solid,8,8,0,15.516856865678696
Divided || Hoodie || Jersey Basic || Black || Solid,solid,8,8,0,2.9717938896467664
Divided || Dress || Unknown || Black || Solid,solid,8,8,0,19.687947481021276
Divided || Dress || Unknown || Red || Solid,solid,7,7,0,6.490290485388351
Ladieswear || Blouse || Blouses || Black || Embroidery,patterned,8,8,0,20.56107908484942
Ladieswear || Skirt || Shorts || Khaki green || Solid,solid,8,8,0,11.650113102820113
Ladieswear || Skirt || Skirts || Beige || All over pattern,patterned,8,8,0,12.235887258353124
Baby/Children || Cardigan || Knitwear || White || Solid,solid,8,8,0,2.3943834112028455
Divided || T-shirt || Jersey Basic || Yellow || Solid,solid,8,8,0,15.088983920685296
Ladieswear || Socks || Socks and Tights || White || Stripe,patterned,6,6,0,2.297665605028803
Ladieswear || Jacket || Outdoor || Black || All over pattern,patterned,8,8,0,15.1302390381862
Divided || Sweater || Jersey Fancy || Grey || Solid,solid,8,8,0,8.229126812492028
Ladieswear || Blouse || Blouses || White || Lace,patterned,8,8,2,2.5843847616835673
Divided || Sweater || Knitwear || Black || Stripe,patterned,8,8,0,4.231706053773041
Ladieswear || Top || Jersey Basic || Beige || Solid,solid,8,8,0,20.539300996616955
Divided || Trousers || Trousers || Blue || Placement print,patterned,5,5,0,18.476582614203668
Menswear || Sweater || Jersey Fancy || White || Solid,solid,8,8,0,3.0305264443394764
Menswear || Sweater || Jersey Fancy || Beige || Embroidery,patterned,5,5,0,6.098468126251977
Menswear || Sweater || Jersey Fancy || Black || Stripe,patterned,5,5,0,2.1962128460208286
Menswear || Sweater || Jersey Fancy || Grey || Placement print,patterned,8,8,0,20.954410367473614
Menswear || Hoodie || Jersey Fancy || Beige || Placement print,patterned,8,8,0,5.53077799837081
Menswear || Hoodie || Jersey Fancy || Pink || Placement print,patterned,6,6,0,7.330661752120683
Menswear || Hoodie || Jersey Fancy || Grey || Placement print,patterned,8,8,0,13.858149321987227
Menswear || Hoodie || Jersey Fancy || Blue || Front print,patterned,7,7,0,27.49844475001836
Ladieswear || Top || Blouses || Red || Solid,solid,8,8,0,6.521241373852325
Baby/Children || Garment Set || Jersey Fancy || Pink || All over pattern,patterned,8,8,0,16.842343413238613
Menswear || Coat || Outdoor || Beige || Solid,solid,8,8,0,14.157744271861029
Ladieswear || Blazer || Dressed || Grey || Melange,solid,6,6,0,9.415560509800958
Ladieswear || Dress || Jersey Fancy || White || All over pattern,patterned,8,8,1,15.455798063941053
Divided || Shirt || Blouses || Blue || Stripe,patterned,8,8,0,21.450157977939835
Divided || Shirt || Blouses || Black || Solid,solid,8,8,0,2.3131883188719238
Divided || Shirt || Blouses || Yellow || Solid,solid,8,8,0,9.726463154956983
Divided || Shirt || Blouses || Red || Solid,solid,6,6,0,10.111368924452439
Divided || Shirt || Blouses || Red || Stripe,patterned,5,5,0,17.01366241858067
Divided || Shirt || Blouses || White || Stripe,patterned,8,8,0,10.101558721736499
Divided || Shirt || Blouses || White || Solid,solid,8,8,0,2.5381938773857566
Divided || Shirt || Blouses || Pink || Solid,solid,8,8,0,7.460679016325308
Divided || Hat/beanie || Accessories || Yellow || Solid,solid,8,8,0,6.909222349242885
Divided || Hat/beanie || Accessories || Blue || Solid,solid,8,8,0,14.45108194797867
Divided || Blouse || Blouses || White || Embroidery,patterned,8,8,1,1.6417521592552784
Ladieswear || Dress || Jersey Fancy || White || Solid,solid,8,8,1,2.166912741926421
Menswear || Sweater || Jersey Basic || White || Solid,solid,8,8,0,2.6282603354365555
Ladieswear || Pumps || Shoes || Orange || Solid,solid,7,7,0,12.972573193666122
Baby/Children || Dress || Jersey Fancy || Pink || Placement print,patterned,8,8,1,5.048010818889239
Baby/Children || Dress || Jersey Fancy || White || All over pattern,patterned,8,8,0,4.308998926470573
Baby/Children || T-shirt || Jersey Fancy || White || All over pattern,patterned,8,8,1,30.451945621257366
Baby/Children || T-shirt || Jersey Fancy || Green || Front print,patterned,8,8,0,16.897516574933547
Baby/Children || T-shirt || Jersey Fancy || White || Stripe,patterned,8,8,0,31.74190386079815
Divided || Dress || Dresses Ladies || Black || Sequin,patterned,8,8,0,1.9518641964474168
Divided || Trousers || Trousers || Beige || All over pattern,patterned,8,8,0,12.955951444186843
Divided || Trousers || Trousers || Blue || Stripe,patterned,8,8,0,6.221311327226341
Divided || Trousers || Trousers || Black || Stripe,patterned,8,8,1,23.493333304536574
Ladieswear || Trousers || Trousers || Beige || Solid,solid,8,8,0,13.717632565654212
Ladieswear || T-shirt || Jersey Basic || Khaki green || Solid,solid,8,8,0,11.01016563382852
Ladieswear || T-shirt || Jersey Basic || Orange || Solid,solid,8,8,0,7.848893870383005
Ladieswear || T-shirt || Jersey Basic || Grey || Melange,solid,8,8,0,4.527858094832486
Ladieswear || T-shirt || Jersey Basic || White || All over pattern,patterned,8,8,0,11.04751081542459
Ladieswear || T-shirt || Jersey Basic || Yellow || Solid,solid,8,8,0,8.238573584973535
Ladieswear || T-shirt || Jersey Basic || Mole || Solid,solid,5,5,0,8.635618757756976
Divided || Skirt || Skirts || Blue || Check,patterned,7,7,0,15.0323955807588
Divided || Jacket || Outdoor || Blue || Denim,patterned,8,8,0,4.131215899584308
Ladieswear || T-shirt || Jersey Basic || Black || Stripe,patterned,8,8,0,7.835570755885418
Baby/Children || Dress || Dresses/Skirts girls || Pink || All over pattern,patterned,8,8,0,14.624752270458323
"Menswear || Underwear bottom || Under-, Nightwear || Green || All over pattern",patterned,8,8,0,14.327927244853564
Baby/Children || Garment Set || Jersey Fancy || Blue || Stripe,patterned,8,8,0,4.962338831877931
Ladieswear || Dress || Jersey Fancy || Green || Solid,solid,8,8,0,21.923163030613562
Sport || Vest top || Jersey Fancy || Pink || Solid,solid,8,8,0,19.394268954444904
Ladieswear || Dress || Dresses Ladies || Black || Glittering/Metallic,patterned,8,8,0,6.097177387399083
Baby/Children || Dungarees || Trousers Denim || Blue || Denim,patterned,8,8,1,12.723571543875611
Ladieswear || Blouse || Blouses || Unknown || All over pattern,patterned,7,7,0,13.017492158838563
Ladieswear || Trousers || Jersey Basic || Grey || Melange,solid,8,8,0,8.49502831610953
Divided || Skirt || Skirts || Black || Sequin,patterned,5,5,0,1.451023899984254
Baby/Children || Cap/peaked || Accessories || Blue || Solid,solid,8,8,0,19.2943881471359
Ladieswear || Shirt || Blouses || Green || Solid,solid,8,8,0,23.7420869276228
Divided || Jacket || Outdoor || White || Solid,solid,8,8,0,4.256208569103071
Divided || Hoodie || Outdoor || Red || Solid,solid,7,7,0,4.986634584738681
Divided || Hoodie || Outdoor || Khaki green || Solid,solid,7,7,0,5.73076343739637
Ladieswear || Top || Jersey Fancy || Black || Lace,patterned,8,8,0,5.229756417588048
Ladieswear || Trousers || Trousers || Mole || Solid,solid,8,8,0,13.623637569746512
"Ladieswear || Underwear body || Under-, Nightwear || Black || Lace",patterned,8,8,0,2.39526836666789
Ladieswear || Other shoe || Shoes || Black || Solid,solid,8,8,0,2.5140761082678575
Ladieswear || Hair string || Accessories || Red || Solid,solid,5,5,0,7.363566592039336
Ladieswear || Heeled sandals || Shoes || White || Solid,solid,8,8,1,13.539130156147117
Ladieswear || Wedge || Shoes || Black || Solid,solid,8,8,0,15.014966809093616
Ladieswear || Wedge || Shoes || White || Solid,solid,6,6,0,7.1005594628152
Baby/Children || Leggings/Tights || Trousers Denim || Blue || Denim,patterned,8,8,0,10.330796085303023
Menswear || Beanie || Accessories || Black || Solid,solid,5,5,0,1.2634423101899754
Menswear || Hoodie || Jersey Basic || Beige || Solid,solid,8,8,0,6.0329792363921655
Menswear || Hoodie || Jersey Basic || White || Solid,solid,8,8,0,2.755790388833359
Menswear || Hoodie || Jersey Basic || Khaki green || Solid,solid,7,7,0,8.606237122492672
Menswear || Sweater || Jersey Basic || Black || Solid,solid,8,8,0,3.0976353514694552
Menswear || Sweater || Jersey Basic || Pink || Solid,solid,6,6,0,19.162345915430784
Menswear || Sweater || Jersey Basic || Beige || Solid,solid,8,8,0,5.785395423591613
Baby/Children || Hoodie || Jersey Fancy || Black || Front print,patterned,8,8,0,4.936174674411273
Ladieswear || Dress || Dresses Ladies || Orange || All over pattern,patterned,8,8,0,5.6443116753608615
Ladieswear || Scarf || Accessories || Beige || Check,patterned,8,8,0,7.6327509014690404
Divided || Sweater || Jersey Fancy || White || Placement print,patterned,8,8,0,1.7373175736480777
Divided || Sweater || Jersey Fancy || Blue || Colour blocking,patterned,8,8,0,12.915874022368783
Divided || Shirt || Blouses || Orange || Check,patterned,5,5,0,5.77139668650119
Ladieswear || Trousers || Trousers Denim || Grey || Denim,patterned,7,7,0,12.231153270392499
Baby/Children || Leggings/Tights || Jersey Fancy || Blue || Treatment,patterned,8,8,0,10.216674857400456
Baby/Children || Leggings/Tights || Jersey Fancy || Grey || Treatment,patterned,8,8,0,3.4710092216457507
Baby/Children || Leggings/Tights || Jersey Fancy || Blue || Solid,solid,8,8,0,19.37523922996737
Baby/Children || Top || Jersey Fancy || Blue || Front print,patterned,8,8,0,27.772410526124116
Ladieswear || Blouse || Blouses || Green || All over pattern,patterned,8,8,1,11.034300998277352
Ladieswear || Bikini top || Swimwear || Black || Lace,patterned,7,7,0,31.57043198865032
Ladieswear || Bikini top || Swimwear || Blue || Stripe,patterned,8,8,0,1.1773903137157875
Ladieswear || Bikini top || Swimwear || Green || Solid,solid,8,8,0,18.246596633009542
Ladieswear || Bikini top || Swimwear || Brown || Solid,solid,5,5,0,33.04116263388951
Ladieswear || Bikini top || Swimwear || Blue || Solid,solid,8,8,0,16.286231551161336
Ladieswear || Swimwear bottom || Swimwear || Black || Stripe,patterned,6,6,0,7.223950364720324
Ladieswear || Swimwear bottom || Swimwear || Green || All over pattern,patterned,8,8,0,11.511274911409535
Ladieswear || Swimwear bottom || Swimwear || Yellow || All over pattern,patterned,7,7,0,9.63382896695512
Ladieswear || Bikini top || Swimwear || Yellow || All over pattern,patterned,6,6,0,18.836744995460556
Menswear || Shirt || Shirts || White || Check,patterned,8,8,1,7.926778015180903
Baby/Children || Jacket || Outdoor || Pink || All over pattern,patterned,8,8,1,7.322702955807523
Baby/Children || Jacket || Outdoor || Yellow || Solid,solid,8,8,0,6.819761360486881
Ladieswear || Skirt || Knitwear || Black || Solid,solid,8,8,0,2.2955602880754613
Ladieswear || Blazer || Dressed || Black || Check,patterned,8,8,0,5.94689483854889
Ladieswear || Swimwear bottom || Swimwear || White || Solid,solid,8,8,0,1.3146576510409562
Sport || Hoodie || Jersey Fancy || Pink || Solid,solid,8,8,0,10.240643283133103
Ladieswear || Sweater || Knitwear || Khaki green || Melange,solid,8,8,0,4.827583816844582
Divided || Jacket || Outdoor || Black || Denim,patterned,7,7,0,1.7233276517409306
Ladieswear || Dress || Blouses || Black || Lace,patterned,7,7,0,17.464225293944445
Menswear || Sweater || Jersey Fancy || White || Front print,patterned,8,8,0,3.0413605245898023
Sport || Sweater || Jersey Fancy || Grey || Solid,solid,5,5,0,21.275975372357955
Ladieswear || Blouse || Blouses || Blue || Check,patterned,7,7,0,12.408699634472114
Ladieswear || Shirt || Blouses || Blue || Denim,patterned,8,8,0,12.519450985141951
Ladieswear || Sweater || Knitwear || Black || Jacquard,patterned,8,8,0,14.25591070581046
Ladieswear || Ring || Accessories || Orange || Solid,solid,8,8,6,6.222554968818585
Ladieswear || Trousers || Trousers || Unknown || Solid,solid,8,8,0,4.854286791397717
Ladieswear || Trousers || Trousers || Yellow || Solid,solid,8,8,0,6.978947195837546
Ladieswear || Hat/brim || Accessories || Black || Solid,solid,8,8,1,10.197375398293254
Ladieswear || Hat/brim || Accessories || Brown || Solid,solid,5,5,0,7.1000506281895985
Ladieswear || Belt || Accessories || Metal || Metallic,patterned,8,8,1,16.179076481433867
Ladieswear || Belt || Accessories || Metal || Solid,solid,5,5,0,11.335199662880973
Ladieswear || Boots || Shoes || Mole || Solid,solid,8,8,0,13.37588850357204
Baby/Children || Trousers || Jersey Fancy || Grey || Treatment,patterned,8,8,0,12.027674285547768
Ladieswear || Sweater || Jersey Basic || Beige || Solid,solid,8,8,0,4.390394535160114
Baby/Children || Jacket || Outdoor || Blue || Melange,solid,8,8,1,20.801095702900113
Baby/Children || Garment Set || Woven/Jersey/Knitted mix Baby || Blue || All over pattern,patterned,8,8,0,6.6471888617297115
Ladieswear || Hair/alice band || Accessories || Metal || Glittering/Metallic,patterned,8,8,4,12.254705784634881
"Ladieswear || Underwear bottom || Under-, Nightwear || Pink || All over pattern",patterned,6,6,0,13.739366052942792
"Menswear || Underwear bottom || Under-, Nightwear || Turquoise || All over pattern",patterned,7,7,0,15.751107493530462
"Menswear || Underwear bottom || Under-, Nightwear || Blue || Check",patterned,8,8,1,11.429028810387946
"Menswear || Underwear bottom || Under-, Nightwear || Black || All over pattern",patterned,8,8,0,6.865476991741645
"Ladieswear || Bra || Under-, Nightwear || Unknown || Solid",solid,8,8,0,4.543470557655299
Ladieswear || Cardigan || Knitwear || Red || Solid,solid,8,8,0,5.6846448311588045
Baby/Children || Trousers || Woven/Jersey/Knitted mix Baby || Beige || Solid,solid,8,8,0,8.433482123370304
Sport || Bra || Jersey Fancy || Khaki green || Solid,solid,5,5,0,5.191296201835364
Sport || Bra || Jersey Fancy || Grey || Solid,solid,8,8,0,13.15970646857565
Sport || Bra || Jersey Fancy || White || Solid,solid,8,8,0,3.0426185647096773
Sport || T-shirt || Jersey Fancy || Red || Solid,solid,7,7,0,13.999860238868154
Baby/Children || T-shirt || Jersey Fancy || White || Solid,solid,8,8,1,2.2346292974889854
Baby/Children || T-shirt || Jersey Fancy || Blue || Melange,solid,5,5,0,22.02906707420435
Baby/Children || Trousers || Jersey Fancy || Blue || Colour blocking,patterned,8,8,0,15.225310573464498
Baby/Children || Shirt || Woven/Jersey/Knitted mix Baby || Blue || Denim,patterned,8,8,0,5.4948929544503144
Ladieswear || Dress || Dresses Ladies || Black || Sequin,patterned,8,8,0,2.16778055380542
Divided || Ballerinas || Shoes || Black || Solid,solid,6,6,0,5.17024171587099
Ladieswear || Dress || Knitwear || Black || Solid,solid,8,8,0,2.466939843065412
Divided || Top || Jersey Fancy || Black || Solid,solid,8,8,0,4.28896661339558
Baby/Children || Socks || Socks and Tights || Pink || All over pattern,patterned,8,8,1,6.669140684540322
Menswear || Swimwear bottom || Swimwear || Black || Solid,solid,8,8,0,4.001858333367521
Menswear || Swimwear bottom || Swimwear || Green || Solid,solid,7,7,0,16.37206979955668
Baby/Children || Dress || Woven/Jersey/Knitted mix Baby || Pink || Solid,solid,8,8,2,10.147607903225307
Menswear || Sweater || Jersey Fancy || White || Stripe,patterned,8,8,0,22.921180958231023
Menswear || T-shirt || Jersey Fancy || White || Stripe,patterned,8,8,0,22.643992020266435
Menswear || Sweater || Jersey Fancy || Grey || Colour blocking,patterned,8,8,1,13.574581293458074
Menswear || Sweater || Jersey Fancy || Grey || Front print,patterned,8,8,0,6.1943681725109565
Menswear || Sweater || Jersey Fancy || Black || Colour blocking,patterned,8,8,0,2.5301473076034893
Ladieswear || Other accessories || Accessories || Metal || Solid,solid,8,8,1,5.030496229841735
"Ladieswear || Bra || Under-, Nightwear || Orange || Lace",patterned,8,8,0,14.372952045660837
"Ladieswear || Underwear bottom || Under-, Nightwear || Pink || Melange",solid,5,5,0,3.831893863448205
Menswear || Swimwear bottom || Swimwear || Green || All over pattern,patterned,8,8,1,16.151078446598767
Menswear || Swimwear bottom || Swimwear || Blue || All over pattern,patterned,8,8,0,17.312650211576194
Baby/Children || Sandals || Shoes || Blue || Solid,solid,8,8,0,21.991573058349356
Ladieswear || Blazer || Dressed || White || Check,patterned,5,5,0,14.512602460969457
Menswear || Shirt || Shirts || White || Melange,solid,7,7,0,3.363036518249936
Menswear || Shirt || Shirts || Brown || Solid,solid,8,8,0,15.8537450620334
Ladieswear || Blazer || Dressed || Beige || Solid,solid,8,8,0,22.32193950523535
Ladieswear || Blazer || Dressed || Pink || Solid,solid,8,8,1,17.538114945333575
Ladieswear || Blazer || Dressed || Pink || Check,patterned,5,5,0,5.748982717174568
Ladieswear || Blazer || Dressed || Beige || Other structure,patterned,8,8,0,7.317530565165505
Baby/Children || Hair/alice band || Accessories || Pink || Solid,solid,8,8,0,5.203966375037983
Ladieswear || Sweater || Knitwear || Unknown || Solid,solid,8,8,0,19.48434364409518
Ladieswear || Trousers || Trousers || Brown || Solid,solid,8,8,0,12.008737063555325
Baby/Children || Hair clip || Accessories || Pink || Solid,solid,8,8,4,14.566459460979377
Menswear || Sweater || Jersey Basic || Green || Solid,solid,8,8,0,27.03362187393773
Menswear || Top || Jersey Basic || Black || Solid,solid,8,8,0,9.65198261512149
Menswear || T-shirt || Jersey Basic || Beige || Solid,solid,8,8,0,10.585535348201173
Menswear || T-shirt || Jersey Basic || Pink || Stripe,patterned,5,5,0,16.02262467488741
Menswear || T-shirt || Jersey Basic || Khaki green || Stripe,patterned,7,7,1,13.747941081533856
Menswear || T-shirt || Jersey Basic || Khaki green || Melange,solid,5,5,0,13.896016595410739
Menswear || T-shirt || Jersey Basic || Green || Stripe,patterned,5,5,0,14.8648986580943
Menswear || Polo shirt || Jersey Basic || Blue || Stripe,patterned,8,8,0,10.232225564225827
Ladieswear || Dress || Blouses || Orange || Solid,solid,8,8,0,12.548800621337913
Ladieswear || Blouse || Blouses || Grey || All over pattern,patterned,8,8,0,5.874806072412983
Divided || Sweater || Jersey Fancy || Black || All over pattern,patterned,8,8,0,3.6378364754806998
Divided || Dress || Dresses Ladies || Black || Application/3D,patterned,8,8,1,2.6321894055526034
Ladieswear || Dress || Special Offers || Pink || Solid,solid,8,8,0,17.667427817795197
"Menswear || Pyjama bottom || Under-, Nightwear || Grey || Melange",solid,8,8,0,6.889050455329784
Ladieswear || Swimsuit || Swimwear || White || All over pattern,patterned,8,8,0,8.227854956997463
Ladieswear || Swimwear bottom || Swimwear || Blue || All over pattern,patterned,8,8,0,6.276862336593554
Ladieswear || Blouse || Blouses || Beige || All over pattern,patterned,8,8,0,10.551639053803914
Divided || Hoodie || Jersey Fancy || Pink || Placement print,patterned,6,6,0,14.926653085757849
Ladieswear || Sweater || Knitwear || Brown || Melange,solid,8,8,0,9.59264131071157
Divided || Shirt || Unknown || Black || Solid,solid,5,5,0,5.42132492182259
Divided || Trousers || Trousers || Black || Denim,patterned,7,7,0,3.636341137334681
Ladieswear || T-shirt || Jersey Fancy || Red || Stripe,patterned,8,8,0,10.979814231020555
Baby/Children || Garment Set || Jersey Fancy || Pink || Solid,solid,8,8,0,5.845282094217928
Divided || Sweater || Knitwear || Lilac Purple || Solid,solid,6,6,0,4.367022540723417
Divided || Sweater || Knitwear || Beige || Stripe,patterned,5,5,0,11.466374363503801
Menswear || Sweater || Jersey Fancy || Blue || Front print,patterned,8,8,0,5.796416915885233
Baby/Children || Garment Set || Woven/Jersey/Knitted mix Baby || Pink || All over pattern,patterned,8,8,0,15.019899272753577
Ladieswear || Flat shoe || Shoes || Red || Solid,solid,6,6,0,15.949936001758047
Ladieswear || Ring || Accessories || Turquoise || Solid,solid,6,6,2,17.225877149278162
Divided || Other accessories || Accessories || Grey || Solid,solid,8,8,0,7.798846748849446
Baby/Children || T-shirt || Jersey Fancy || Orange || Front print,patterned,8,8,0,18.737062844303228
Ladieswear || Jacket || Outdoor || Beige || Check,patterned,8,8,0,9.721562289129633
Ladieswear || Jacket || Outdoor || Black || Other structure,patterned,6,6,0,5.93036498380752
Ladieswear || Blouse || Blouses || White || Embroidery,patterned,8,8,1,4.326031788023534
Sport || Bikini top || Accessories || Black || Solid,solid,8,8,0,3.585419342913336
Ladieswear || Trousers || Trousers || Beige || Stripe,patterned,8,8,1,2.6805961268288074
Ladieswear || Cardigan || Knitwear || Pink || Solid,solid,8,8,0,6.093665989875726
Menswear || Socks || Socks and Tights || Green || All over pattern,patterned,8,8,0,13.372643501393732
Menswear || Socks || Socks and Tights || Blue || All over pattern,patterned,8,8,0,16.632056506222487
Menswear || Socks || Socks and Tights || Grey || All over pattern,patterned,8,8,1,19.633296046494138
Ladieswear || Dress || Dresses Ladies || Blue || Check,patterned,5,5,0,7.50117125766035
Ladieswear || Blazer || Dressed || Blue || Check,patterned,7,7,0,10.08630437094314
Ladieswear || Ballerinas || Shoes || Yellow || Solid,solid,5,5,0,11.218940929884011
Ladieswear || Blazer || Dressed || Mole || Solid,solid,5,5,0,8.68918421411586
Menswear || Top || Jersey Basic || White || Solid,solid,6,6,0,2.9403822261101915
Baby/Children || Garment Set || Woven/Jersey/Knitted mix Baby || Blue || Denim,patterned,8,8,0,7.533891023810691
Divided || Blouse || Blouses || Black || Embroidery,patterned,8,8,1,2.828217783794357
Divided || Jacket || Blouses || Beige || Solid,solid,7,7,0,6.25084607902194
Ladieswear || Cardigan || Knitwear || Green || Solid,solid,8,8,0,10.07848763096582
Ladieswear || Cardigan || Knitwear || Mole || Melange,solid,8,8,0,6.241929731334986
Divided || Sweater || Jersey Fancy || Turquoise || Solid,solid,8,8,0,6.943592596882427
Ladieswear || Skirt || Trousers || Blue || Denim,patterned,8,8,1,9.753622793882391
Divided || T-shirt || Jersey Fancy || Black || Embroidery,patterned,8,8,0,2.120438325851718
Baby/Children || Trousers || Woven/Jersey/Knitted mix Baby || Grey || Melange,solid,8,8,0,7.111831502897546
Divided || Skirt || Skirts || Red || Solid,solid,8,8,0,11.358981278499693
Baby/Children || Boots || Shoes || Brown || Solid,solid,8,8,0,16.13353617297053
Ladieswear || Dress || Knitwear || Grey || Melange,solid,8,8,0,6.165538365059975
Divided || Blouse || Blouses || Black || Lace,patterned,8,8,0,3.589924129703361
Divided || Blouse || Blouses || Yellow || All over pattern,patterned,8,8,0,30.050319831915814
Ladieswear || Other shoe || Shoes || Beige || Solid,solid,8,8,0,4.15739283773926
Ladieswear || Flat shoe || Shoes || White || Solid,solid,7,7,0,5.738667859025851
Ladieswear || Flip flop || Shoes || Black || Solid,solid,8,8,0,3.1058535787252115
Ladieswear || Top || Knitwear || Grey || Melange,solid,8,8,0,14.801006285420744
Ladieswear || Ballerinas || Shoes || Brown || Solid,solid,8,8,0,12.592736523033455
Ladieswear || Trousers || Trousers || Black || Glittering/Metallic,patterned,5,5,0,10.874891600861835
Ladieswear || Trousers || Trousers Denim || Green || Denim,patterned,6,6,0,3.8718613505810877
