rank_unguarded,style_key,index_group_name,product_type_name,garment_group_name,perceived_colour_master_name,graphical_appearance_name,price_index_level,predicted_intensity,guard1_n_active_articles_trailing_mean,guard3_n_weeks_active_trailing,guard1_pass,guard2_pass,guard3_pass,y_true_log,realised_intensity
1,Ladieswear || Swimwear bottom || Swimwear || Black || Other structure,Ladieswear,Swimwear bottom,Swimwear,Black,Other structure,1.0520850194045759,99.76661952553334,10.461538461538462,52,true,true,true,3.931752425220386,49.99626655395887
130,Ladieswear || Shorts || Shorts || Orange || Solid,Ladieswear,Shorts,Shorts,Orange,Solid,0.8267684092557188,36.29938595767808,3.0,51,false,false,true,3.0553307280151136,20.228205128205126
131,Ladieswear || Shorts || Shorts || Blue || Stripe,Ladieswear,Shorts,Shorts,Blue,Stripe,1.370672006518349,36.156330653259026,6.076923076923077,52,false,true,true,2.980708502354064,18.701770451770447
132,Ladieswear || T-shirt || Jersey Fancy || White || Embroidery,Ladieswear,T-shirt,Jersey Fancy,White,Embroidery,1.0341472114472097,36.1542280212229,2.5384615384615383,48,false,true,true,3.360419901820623,27.80128205128205
133,Divided || Shorts || Shorts || Black || Solid,Divided,Shorts,Shorts,Black,Solid,1.0488963051863807,36.14796326488698,19.153846153846153,52,true,true,true,3.2658786664932347,25.203124686340672
134,Ladieswear || Trousers || Trousers || Beige || Stripe,Ladieswear,Trousers,Trousers,Beige,Stripe,1.2626503896493655,36.12663851326132,6.0,52,false,true,true,3.193403971019268,23.371245421245423
135,Ladieswear || Trousers || Jersey Basic || Grey || Melange,Ladieswear,Trousers,Jersey Basic,Grey,Melange,0.9117319835090141,36.11253746032403,3.6923076923076925,52,false,true,true,3.505210836594782,32.28846153846153
136,Ladieswear || Dress || Jersey Basic || Black || Solid,Ladieswear,Dress,Jersey Basic,Black,Solid,0.9921440113599065,35.965548390732735,26.153846153846153,52,true,true,true,3.0996006017948163,21.189087229802062
137,Ladieswear || Trousers || Trousers || Unknown || Solid,Ladieswear,Trousers,Trousers,Unknown,Solid,0.9488923478478319,35.934406532685486,4.461538461538462,45,false,true,true,3.221904201735528,24.075824175824174
138,Ladieswear || Swimwear bottom || Swimwear || Brown || Solid,Ladieswear,Swimwear bottom,Swimwear,Brown,Solid,1.261024157587718,35.82573660164556,3.3846153846153846,52,false,true,true,3.363531015441111,27.89102564102564
139,"Ladieswear || Underwear bottom || Under-, Nightwear || Pink || Melange",Ladieswear,Underwear bottom,"Under-, Nightwear",Pink,Melange,1.1843375250592307,35.69291836252196,3.769230769230769,52,false,true,true,3.5657335060228936,34.36538461538461
140,Divided || Dress || Dresses Ladies || Khaki green || Solid,Divided,Dress,Dresses Ladies,Khaki green,Solid,1.1267399743021902,35.629987467237996,12.538461538461538,52,true,true,true,3.2581943910730002,25.002544303821388
141,Divided || Vest top || Jersey Basic || Beige || Solid,Divided,Vest top,Jersey Basic,Beige,Solid,1.3434135768294881,35.39201789173625,1.4615384615384615,51,false,true,true,3.1284460243081775,21.83846153846154
142,Sport || T-shirt || Jersey Fancy || Green || Solid,Sport,T-shirt,Jersey Fancy,Green,Solid,1.5062660015625937,35.34938561108419,0.6153846153846154,37,false,true,true,3.97101733977182,52.03846153846154
143,Ladieswear || Swimsuit || Swimwear || Black || Solid,Ladieswear,Swimsuit,Swimwear,Black,Solid,1.173241651224357,35.25713302462331,23.846153846153847,52,true,true,true,3.3779413575560873,28.310369391371303
144,Ladieswear || Dress || Special Offers || Orange || All over pattern,Ladieswear,Dress,Special Offers,Orange,All over pattern,0.9229111618962017,35.08818543693381,1.8461538461538463,46,false,true,true,3.627992377987587,36.63717948717948
145,Ladieswear || Vest top || Blouses || Black || Solid,Ladieswear,Vest top,Blouses,Black,Solid,1.0856922162312894,35.020608201631795,25.615384615384617,52,true,true,true,3.1226491949955517,21.70645385781328
146,Ladieswear || Skirt || Skirts || Green || All over pattern,Ladieswear,Skirt,Skirts,Green,All over pattern,0.9492648738097645,34.90636918506227,3.1538461538461537,41,false,true,true,2.697740831443349,13.846153846153847
147,Ladieswear || Vest top || Blouses || Beige || All over pattern,Ladieswear,Vest top,Blouses,Beige,All over pattern,1.0160623688800066,34.80435259050649,6.846153846153846,52,false,true,true,3.234518407011611,24.394139194139193
148,"Divided || Underwear bottom || Under-, Nightwear || Black || Solid",Divided,Underwear bottom,"Under-, Nightwear",Black,Solid,1.221080942209476,34.76158360099007,6.230769230769231,52,false,true,true,3.826291528297855,44.892032967032954
149,Ladieswear || Trousers || Trousers || Beige || All over pattern,Ladieswear,Trousers,Trousers,Beige,All over pattern,0.8208385639316255,34.6688906190506,5.230769230769231,52,false,false,true,3.2163121017763365,23.93598901098901
150,Ladieswear || T-shirt || Jersey Fancy || Khaki green || Solid,Ladieswear,T-shirt,Jersey Fancy,Khaki green,Solid,1.1776210827857014,34.620516414848446,7.3076923076923075,52,false,true,true,2.9254023447680133,17.64172494172494
151,Ladieswear || Shorts || Shorts || Khaki green || Solid,Ladieswear,Shorts,Shorts,Khaki green,Solid,1.0988179575099446,34.521673677178335,7.0,52,false,true,true,3.0945916054116758,21.078220070527767
152,Ladieswear || Blouse || Blouses || Green || All over pattern,Ladieswear,Blouse,Blouses,Green,All over pattern,0.8660162903702753,34.34054467963195,9.384615384615385,52,false,true,true,3.1458439207641913,22.23927931043316
153,Ladieswear || Sweater || Jersey Basic || White || Solid,Ladieswear,Sweater,Jersey Basic,White,Solid,1.0161025840144424,34.257329026895476,1.0,52,false,true,true,3.1716229400176554,22.84615384615385
154,Ladieswear || Swimsuit || Swimwear || Black || Other structure,Ladieswear,Swimsuit,Swimwear,Black,Other structure,1.0818936877076413,34.21394304765248,5.0,51,false,true,true,3.980974850432497,52.569230769230764
155,Divided || T-shirt || Jersey Basic || Yellow || Solid,Divided,T-shirt,Jersey Basic,Yellow,Solid,1.2193285156801912,34.0548824567903,1.9230769230769231,52,false,true,true,3.714040999889923,40.01923076923077
156,Ladieswear || Vest top || Jersey Basic || Beige || Solid,Ladieswear,Vest top,Jersey Basic,Beige,Solid,1.0221539201875993,33.88476150735441,8.0,52,false,true,true,2.5592937350509004,11.926684426684426
157,Ladieswear || Top || Jersey Basic || Black || Solid,Ladieswear,Top,Jersey Basic,Black,Solid,1.118832689243051,33.704504596757495,11.461538461538462,52,true,true,true,3.0313297644736985,19.724773341289175
158,Ladieswear || Swimsuit || Swimwear || Black || All over pattern,Ladieswear,Swimsuit,Swimwear,Black,All over pattern,1.359545461973105,33.53695698096794,4.923076923076923,52,false,true,true,3.149345132172242,22.320787545787546
159,"Ladieswear || Bra || Under-, Nightwear || White || Solid",Ladieswear,Bra,"Under-, Nightwear",White,Solid,0.9525667895518313,33.355231883505446,71.76923076923077,52,true,true,true,3.3954306548007613,28.827496063752868
160,Divided || Trousers || Trousers || Black || Stripe,Divided,Trousers,Trousers,Black,Stripe,0.8844630327095486,33.049995078420594,3.769230769230769,52,false,true,true,2.9161061457656707,17.46923076923077
161,Divided || Trousers || Trousers || White || Solid,Divided,Trousers,Trousers,White,Solid,1.0508684615538366,32.90660365096193,3.4615384615384617,52,false,true,true,3.241690502634372,24.576923076923077
162,Divided || Trousers || Trousers Denim || Grey || Denim,Divided,Trousers,Trousers Denim,Grey,Denim,1.1058230456054932,32.792016081099035,17.076923076923077,52,true,true,true,3.2240838869716546,24.13054119083531
163,Ladieswear || Shirt || Blouses || Khaki green || Solid,Ladieswear,Shirt,Blouses,Khaki green,Solid,0.9515233568889825,32.79033971976622,7.076923076923077,45,false,true,true,3.5455672610061337,33.659340659340664
164,Ladieswear || Trousers || Trousers || Black || Stripe,Ladieswear,Trousers,Trousers,Black,Stripe,0.8769441114762587,32.65084379583738,9.307692307692308,52,false,true,true,3.5749565752148635,34.69307081807082
165,Divided || Vest top || Knitwear || Black || Solid,Divided,Vest top,Knitwear,Black,Solid,1.1958466784943458,32.609685906897994,6.076923076923077,52,false,true,true,2.9210757677424954,17.56124431124431
166,Divided || Vest top || Jersey Basic || Khaki green || Solid,Divided,Vest top,Jersey Basic,Khaki green,Solid,1.381868173209422,32.598938251593815,2.1538461538461537,51,false,true,true,3.2281150626398,24.23205128205128
167,Menswear || T-shirt || Jersey Basic || Beige || Solid,Menswear,T-shirt,Jersey Basic,Beige,Solid,1.3868102265886146,32.40078342079132,4.538461538461538,52,false,true,true,3.1534441088580314,22.41657509157509
168,Divided || Dress || Dresses Ladies || Black || Dot,Divided,Dress,Dresses Ladies,Black,Dot,1.360689946975646,32.33271873109332,8.0,52,false,true,true,3.7051511699160256,39.65619284561593
169,Divided || Hoodie || Jersey Basic || Black || Solid,Divided,Hoodie,Jersey Basic,Black,Solid,0.9592000393133606,32.17734847210056,3.1538461538461537,52,false,true,true,3.895241962391098,48.167948717948725
170,Ladieswear || Swimwear bottom || Swimwear || White || Solid,Ladieswear,Swimwear bottom,Swimwear,White,Solid,1.2669130113815161,32.07925753579645,7.846153846153846,52,false,true,true,3.513070195980436,32.55111832611833
171,"Ladieswear || Underwear bottom || Under-, Nightwear || Black || Solid",Ladieswear,Underwear bottom,"Under-, Nightwear",Black,Solid,1.0101333309056166,31.762564308470353,93.15384615384616,52,true,true,true,3.415395311333998,29.428975969377078
172,Divided || Shorts || Shorts || Black || Denim,Divided,Shorts,Shorts,Black,Denim,,31.70257779951468,5.230769230769231,16,false,false,false,2.980393933879754,18.695573870573867
173,Divided || Jumpsuit/Playsuit || Dresses Ladies || Blue || Denim,Divided,Jumpsuit/Playsuit,Dresses Ladies,Blue,Denim,1.0440684247900716,31.623860408313043,5.230769230769231,52,false,true,true,3.2100309633446726,23.779853479853475
174,Ladieswear || Jumpsuit/Playsuit || Trousers || White || Solid,Ladieswear,Jumpsuit/Playsuit,Trousers,White,Solid,1.054715850596247,31.577125305220825,3.076923076923077,52,false,true,true,3.819771147848178,44.593772893772886
175,"Ladieswear || Bra || Under-, Nightwear || Black || Solid",Ladieswear,Bra,"Under-, Nightwear",Black,Solid,0.9673641369523559,31.552539936419336,124.84615384615384,52,true,true,true,3.3438308932991685,27.327438501817312
176,Sport || Vest top || Jersey Fancy || Black || Solid,Sport,Vest top,Jersey Fancy,Black,Solid,1.0103949617916035,31.47863831480749,17.53846153846154,52,true,true,true,3.6614840050445108,37.919056112969166
177,Sport || Top || Jersey Fancy || Black || Solid,Sport,Top,Jersey Fancy,Black,Solid,1.0676071249094363,31.32691558487842,4.615384615384615,52,false,true,true,4.11069576110592,59.989136680313145
178,Ladieswear || Dress || Jersey Fancy || Blue || Dot,Ladieswear,Dress,Jersey Fancy,Blue,Dot,1.0356671823085335,31.004758761791045,1.7692307692307692,14,false,true,false,3.6446461991371106,37.26923076923077
179,Ladieswear || Trousers || Trousers || Black || Mixed solid/pattern,Ladieswear,Trousers,Trousers,Black,Mixed solid/pattern,0.8464636544940604,30.92441195030856,4.0,52,false,false,true,2.8579427436681306,16.425641025641028
180,Sport || T-shirt || Jersey Fancy || Black || Melange,Sport,T-shirt,Jersey Fancy,Black,Melange,0.9353867545971779,30.79271246465207,5.384615384615385,52,false,true,true,3.4735937613810446,31.25244200244201
181,Ladieswear || T-shirt || Jersey Basic || Beige || Solid,Ladieswear,T-shirt,Jersey Basic,Beige,Solid,1.0946932417358792,30.73027057706303,9.153846153846153,52,false,true,true,2.9715511325864044,18.52217760871607
182,Ladieswear || Dress || Dresses Ladies || Unknown || Solid,Ladieswear,Dress,Dresses Ladies,Unknown,Solid,0.7268204398530381,30.62916423772478,3.6153846153846154,52,false,false,true,4.021739405049235,54.7980769230769
183,Ladieswear || Top || Jersey Fancy || Beige || Solid,Ladieswear,Top,Jersey Fancy,Beige,Solid,1.0090864464582971,30.56869414598798,21.384615384615383,52,true,true,true,3.2495398298627327,24.77847470315116
184,Sport || T-shirt || Jersey Fancy || Pink || Melange,Sport,T-shirt,Jersey Fancy,Pink,Melange,1.06658841074692,30.514217332969316,6.153846153846154,52,false,true,true,3.321612521701643,26.704989454989455
185,Ladieswear || Swimwear bottom || Swimwear || Orange || Solid,Ladieswear,Swimwear bottom,Swimwear,Orange,Solid,1.0994132352205732,30.459929226150873,7.615384615384615,52,false,true,true,3.2732102169229167,25.39594017094017
186,Ladieswear || Blazer || Dressed || Turquoise || Solid,Ladieswear,Blazer,Dressed,Turquoise,Solid,0.8472904815439659,30.368275646977434,1.1538461538461537,47,false,false,true,2.9621622319095238,18.339743589743584
187,Divided || T-shirt || Jersey Fancy || White || Embroidery,Divided,T-shirt,Jersey Fancy,White,Embroidery,1.4415779378972322,30.32123482699725,6.230769230769231,52,false,true,true,2.210857316552225,8.123534798534799
188,Ladieswear || Shorts || Jersey Basic || Khaki green || Solid,Ladieswear,Shorts,Jersey Basic,Khaki green,Solid,1.1884327955995762,30.233848524950695,2.6153846153846154,49,false,true,true,3.143599517616788,22.18717948717949
189,Divided || Shirt || Blouses || Green || Stripe,Divided,Shirt,Blouses,Green,Stripe,0.7688070550615849,30.19534387531093,1.5384615384615385,45,false,false,true,2.7916369172104756,15.307692307692307
190,Ladieswear || Trousers || Trousers || Black || Solid,Ladieswear,Trousers,Trousers,Black,Solid,0.9721200012306999,30.187066430436634,136.3846153846154,52,true,true,true,3.1431109555782752,22.175853878358414
191,Divided || Leggings/Tights || Jersey Basic || Black || Contrast,Divided,Leggings/Tights,Jersey Basic,Black,Contrast,1.0459413979603025,30.065417653325124,4.076923076923077,52,false,true,true,2.6826008920328466,13.62307692307692
192,Ladieswear || Skirt || Shorts || Blue || Denim,Ladieswear,Skirt,Shorts,Blue,Denim,1.2410000808904142,30.05559006871352,5.153846153846154,52,false,true,true,2.9687036011660717,18.466666666666665
193,Ladieswear || Shorts || Shorts || Green || Solid,Ladieswear,Shorts,Shorts,Green,Solid,1.459813018026436,29.984719455034295,2.230769230769231,42,false,true,true,3.175914792099196,22.94871794871795
194,Ladieswear || Dress || Jersey Fancy || Unknown || Solid,Ladieswear,Dress,Jersey Fancy,Unknown,Solid,0.8566175683284857,29.91421609055501,2.1538461538461537,48,false,true,true,3.2389298031773914,24.506410256410252
195,Ladieswear || Socks || Socks and Tights || Blue || Melange,Ladieswear,Socks,Socks and Tights,Blue,Melange,1.0535061466703397,29.768973932637564,1.6153846153846154,52,false,true,true,4.664647845619086,105.12820512820517
196,Ladieswear || Vest top || Blouses || White || Solid,Ladieswear,Vest top,Blouses,White,Solid,1.1702980756571317,29.74614832342881,17.23076923076923,52,true,true,true,3.480960054398275,31.490900138732954
197,Menswear || Shorts || Jersey Basic || Black || Solid,Menswear,Shorts,Jersey Basic,Black,Solid,0.9390392796282289,29.67355503890508,5.076923076923077,52,false,true,true,2.9651503290332277,18.397619047619045
198,Divided || Leggings/Tights || Jersey Basic || Black || Solid,Divided,Leggings/Tights,Jersey Basic,Black,Solid,0.9719102535142586,29.672953629538252,6.230769230769231,52,false,true,true,3.6033238933662872,35.72008547008546
199,Sport || Vest top || Jersey Fancy || Black || Melange,Sport,Vest top,Jersey Fancy,Black,Melange,1.13317542767234,29.650839386904327,5.076923076923077,52,false,true,true,2.8277307705347847,15.907051282051277
200,Divided || Trousers || Trousers Denim || Blue || Denim,Divided,Trousers,Trousers Denim,Blue,Denim,1.097193910215093,29.629260052121182,115.6923076923077,52,true,true,true,3.330722475637353,26.958533767724155
201,Ladieswear || Leggings/Tights || Socks and Tights || Black || Solid,Ladieswear,Leggings/Tights,Socks and Tights,Black,Solid,1.054567363839422,29.588807306050363,15.461538461538462,52,true,true,true,3.21326989097887,23.86024375091712
202,Ladieswear || Hair ties || Accessories || Pink || Solid,Ladieswear,Hair ties,Accessories,Pink,Solid,0.9375207332760537,29.51035324853901,2.6923076923076925,46,false,true,true,3.7394994449604444,41.07692307692307
203,Ladieswear || Swimwear bottom || Swimwear || Orange || All over pattern,Ladieswear,Swimwear bottom,Swimwear,Orange,All over pattern,1.1074200038933706,29.496024112813522,11.384615384615385,52,true,true,true,3.683627758121773,38.79048280217309
204,Ladieswear || Bikini top || Swimwear || Blue || All over pattern,Ladieswear,Bikini top,Swimwear,Blue,All over pattern,1.1204544714533289,29.46871061718663,15.923076923076923,52,true,true,true,3.0470484173818586,20.05311262529195
205,Ladieswear || Vest top || Jersey Fancy || Yellow || Solid,Ladieswear,Vest top,Jersey Fancy,Yellow,Solid,0.9751353457431625,29.424929129270147,5.384615384615385,52,false,true,true,3.106643290704712,21.345909645909646
206,"Ladieswear || Pyjama bottom || Under-, Nightwear || Grey || All over pattern",Ladieswear,Pyjama bottom,"Under-, Nightwear",Grey,All over pattern,1.4935038449901954,29.38168327826316,2.4615384615384617,52,false,true,true,3.219798476017769,24.023076923076925
207,Divided || Top || Jersey Basic || White || Solid,Divided,Top,Jersey Basic,White,Solid,0.8295277222710563,29.348805141222588,10.23076923076923,52,true,false,true,3.381426993401609,28.41271292809754
208,Ladieswear || Trousers || Jersey Basic || Black || Solid,Ladieswear,Trousers,Jersey Basic,Black,Solid,0.8993209785827748,29.274410105877024,6.769230769230769,52,false,true,true,3.5920397168544023,35.3080586080586
