rank_unguarded,style_key,index_group_name,product_type_name,garment_group_name,perceived_colour_master_name,graphical_appearance_name,price_index_level,predicted_intensity,guard1_n_active_articles_trailing_mean,guard3_n_weeks_active_trailing,guard1_pass,guard2_pass,guard3_pass,all_guards_pass
1,Ladieswear || Hoodie || Jersey Basic || Black || Solid,Ladieswear,Hoodie,Jersey Basic,Black,Solid,1.0597463949766324,48.00784516621666,2.1538461538461537,52,false,true,true,false
154,Menswear || Sweater || Jersey Basic || Green || Solid,Menswear,Sweater,Jersey Basic,Green,Solid,0.9944797392152663,14.889360196662864,2.230769230769231,45,false,true,true,false
155,Ladieswear || T-shirt || Knitwear || Black || Solid,Ladieswear,T-shirt,Knitwear,Black,Solid,0.6185863783858521,14.841157664442392,1.0,40,false,false,true,false
156,"Ladieswear || Unknown || Under-, Nightwear || White || Solid",Ladieswear,Unknown,"Under-, Nightwear",White,Solid,1.0672815158659887,14.78832117235727,6.0,52,false,true,true,false
157,"Ladieswear || Bra || Under-, Nightwear || Unknown || Solid",Ladieswear,Bra,"Under-, Nightwear",Unknown,Solid,1.3592055655745083,14.754257289795005,2.230769230769231,52,false,true,true,false
158,Ladieswear || Blouse || Blouses || Orange || All over pattern,Ladieswear,Blouse,Blouses,Orange,All over pattern,1.1482303411876291,14.718309495914674,8.153846153846153,52,false,true,true,false
159,Sport || Vest top || Jersey Fancy || White || Solid,Sport,Vest top,Jersey Fancy,White,Solid,1.0451951468135598,14.716889964661151,8.23076923076923,52,false,true,true,false
160,Ladieswear || Sweater || Jersey Fancy || Green || Solid,Ladieswear,Sweater,Jersey Fancy,Green,Solid,1.051870734918462,14.667274392122481,2.4615384615384617,52,false,true,true,false
161,Ladieswear || Blouse || Blouses || Mole || Solid,Ladieswear,Blouse,Blouses,Mole,Solid,,14.650552928189004,4.153846153846154,49,false,false,true,false
162,Ladieswear || Blazer || Dressed || Grey || Other structure,Ladieswear,Blazer,Dressed,Grey,Other structure,1.0364351045019145,14.465397138422235,4.6923076923076925,52,false,true,true,false
163,"Ladieswear || Unknown || Under-, Nightwear || Brown || Solid",Ladieswear,Unknown,"Under-, Nightwear",Brown,Solid,,14.408513449497722,4.615384615384615,38,false,false,true,false
164,Ladieswear || Trousers || Trousers || Grey || Solid,Ladieswear,Trousers,Trousers,Grey,Solid,0.94447595889248,14.350263882585539,5.153846153846154,52,false,true,true,false
165,"Ladieswear || Unknown || Under-, Nightwear || Beige || Solid",Ladieswear,Unknown,"Under-, Nightwear",Beige,Solid,0.9389650331949104,14.288712571914012,5.0,52,false,true,true,false
166,"Ladieswear || Bra || Under-, Nightwear || Red || Solid",Ladieswear,Bra,"Under-, Nightwear",Red,Solid,0.8394245627452813,14.288208947497619,33.76923076923077,52,true,false,true,false
167,Ladieswear || Skirt || Skirts || Black || Other structure,Ladieswear,Skirt,Skirts,Black,Other structure,0.9507126902712493,14.185807563935668,1.7692307692307692,52,false,true,true,false
168,"Ladieswear || Pyjama set || Under-, Nightwear || Grey || Solid",Ladieswear,Pyjama set,"Under-, Nightwear",Grey,Solid,1.3491707076256678,14.145171000456363,2.6923076923076925,36,false,true,true,false
169,Ladieswear || Sweater || Knitwear || Green || Stripe,Ladieswear,Sweater,Knitwear,Green,Stripe,1.3610061608632011,14.090766654272313,1.5384615384615385,49,false,true,true,false
170,Divided || Sweater || Knitwear || Black || Placement print,Divided,Sweater,Knitwear,Black,Placement print,1.6556948346660902,14.086367237980692,1.1538461538461537,45,false,true,true,false
171,Sport || Bra || Jersey Fancy || Grey || Solid,Sport,Bra,Jersey Fancy,Grey,Solid,0.9951804876839102,13.976711851396233,4.461538461538462,52,false,true,true,false
172,Divided || T-shirt || Jersey Basic || Mole || Solid,Divided,T-shirt,Jersey Basic,Mole,Solid,0.908848699618489,13.923804647014935,5.3076923076923075,52,false,true,true,false
173,Ladieswear || Underwear Tights || Socks and Tights || Black || Solid,Ladieswear,Underwear Tights,Socks and Tights,Black,Solid,1.078786700242349,13.908702592343365,33.92307692307692,52,true,true,true,true
174,Ladieswear || Top || Jersey Basic || White || Solid,Ladieswear,Top,Jersey Basic,White,Solid,1.0788786951193887,13.853842573439003,11.923076923076923,52,true,true,true,true
175,Ladieswear || Socks || Socks and Tights || Black || Contrast,Ladieswear,Socks,Socks and Tights,Black,Contrast,0.9837571463432395,13.809580060293206,4.153846153846154,52,false,true,true,false
176,Ladieswear || Blazer || Dressed || Red || Check,Ladieswear,Blazer,Dressed,Red,Check,1.428951426368543,13.737007831737099,1.6153846153846154,51,false,true,true,false
177,Ladieswear || Sweater || Knitwear || Grey || Solid,Ladieswear,Sweater,Knitwear,Grey,Solid,1.4811456562285634,13.719024308089303,9.76923076923077,52,false,true,true,false
178,Ladieswear || Dress || Jersey Basic || Black || Solid,Ladieswear,Dress,Jersey Basic,Black,Solid,1.3281970601116393,13.700221649759984,26.153846153846153,52,true,true,true,true
179,"Ladieswear || Pyjama set || Under-, Nightwear || Grey || All over pattern",Ladieswear,Pyjama set,"Under-, Nightwear",Grey,All over pattern,1.1572218127013134,13.684084186551077,5.6923076923076925,52,false,true,true,false
180,Ladieswear || Trousers || Jersey Fancy || Grey || Melange,Ladieswear,Trousers,Jersey Fancy,Grey,Melange,1.0461613441052677,13.65944069468878,7.153846153846154,52,false,true,true,false
181,"Divided || Underwear bottom || Under-, Nightwear || Pink || Solid",Divided,Underwear bottom,"Under-, Nightwear",Pink,Solid,1.4258461550802781,13.656662304353919,1.4615384615384615,52,false,true,true,false
182,"Ladieswear || Sweater || Under-, Nightwear || Pink || Solid",Ladieswear,Sweater,"Under-, Nightwear",Pink,Solid,2.043950615373106,13.628310235983827,1.8461538461538463,49,false,true,true,false
183,Sport || Leggings/Tights || Jersey Fancy || Black || Colour blocking,Sport,Leggings/Tights,Jersey Fancy,Black,Colour blocking,1.0308132021808745,13.624646612160959,6.461538461538462,52,false,true,true,false
184,Ladieswear || Dress || Jersey Fancy || Unknown || Solid,Ladieswear,Dress,Jersey Fancy,Unknown,Solid,1.702196122596734,13.513064567006687,3.230769230769231,48,false,true,true,false
185,Ladieswear || Jacket || Outdoor || Black || All over pattern,Ladieswear,Jacket,Outdoor,Black,All over pattern,0.8680002395639936,13.485264004810047,2.3846153846153846,51,false,true,true,false
186,Ladieswear || Sweater || Knitwear || Black || Melange,Ladieswear,Sweater,Knitwear,Black,Melange,1.9046832757052758,13.439323258579675,2.3076923076923075,52,false,true,true,false
187,Ladieswear || Leggings/Tights || Jersey Fancy || Black || Solid,Ladieswear,Leggings/Tights,Jersey Fancy,Black,Solid,1.181956273867457,13.43223957296038,19.307692307692307,52,true,true,true,true
188,Divided || Sweater || Knitwear || White || Solid,Divided,Sweater,Knitwear,White,Solid,1.1544940513478152,13.322306615783322,17.615384615384617,52,true,true,true,true
189,Divided || Shirt || Blouses || Beige || Check,Divided,Shirt,Blouses,Beige,Check,1.0460772779867638,13.235228582331455,2.3846153846153846,52,false,true,true,false
190,Ladieswear || Belt || Accessories || Black || Other structure,Ladieswear,Belt,Accessories,Black,Other structure,1.0086248007749241,13.198787803102451,2.6923076923076925,52,false,true,true,false
191,Menswear || Sweater || Jersey Basic || Beige || Solid,Menswear,Sweater,Jersey Basic,Beige,Solid,1.3878609922798775,13.192386326626712,2.6923076923076925,52,false,true,true,false
192,Ladieswear || Blouse || Blouses || Beige || Solid,Ladieswear,Blouse,Blouses,Beige,Solid,1.0385732140489365,13.186310332316426,19.23076923076923,52,true,true,true,true
193,Ladieswear || Sweater || Jersey Fancy || Unknown || Solid,Ladieswear,Sweater,Jersey Fancy,Unknown,Solid,0.8933768933768935,13.171214614787482,0.6923076923076923,13,false,true,false,false
194,Sport || Leggings/Tights || Jersey Fancy || Pink || Solid,Sport,Leggings/Tights,Jersey Fancy,Pink,Solid,1.5617422250973516,13.162201279506611,2.076923076923077,52,false,true,true,false
195,Ladieswear || Hoodie || Jersey Fancy || Black || Solid,Ladieswear,Hoodie,Jersey Fancy,Black,Solid,0.9632932190249605,13.149240212631073,2.8461538461538463,52,false,true,true,false
196,Divided || Sweater || Jersey Basic || White || Solid,Divided,Sweater,Jersey Basic,White,Solid,0.9290614550983888,13.100528719887121,3.6923076923076925,52,false,true,true,false
197,Ladieswear || T-shirt || Jersey Basic || Grey || Melange,Ladieswear,T-shirt,Jersey Basic,Grey,Melange,1.0742328313966258,13.06274432747744,12.384615384615385,52,true,true,true,true
198,Ladieswear || Blouse || Blouses || Black || Solid,Ladieswear,Blouse,Blouses,Black,Solid,1.058801235266514,13.062738287975337,59.23076923076923,52,true,true,true,true
199,Ladieswear || Sweater || Knitwear || Pink || Solid,Ladieswear,Sweater,Knitwear,Pink,Solid,0.9343572852134605,13.053416182892029,10.923076923076923,52,true,true,true,true
200,Divided || Dress || Dresses Ladies || Black || Solid,Divided,Dress,Dresses Ladies,Black,Solid,1.163767700077742,13.03706226198929,78.61538461538461,52,true,true,true,true
201,Sport || Leggings/Tights || Jersey Fancy || Unknown || Melange,Sport,Leggings/Tights,Jersey Fancy,Unknown,Melange,0.9727213404218568,13.031583690370224,0.9230769230769231,41,false,true,true,false
202,"Ladieswear || Bra || Under-, Nightwear || Orange || Solid",Ladieswear,Bra,"Under-, Nightwear",Orange,Solid,1.0889531897229672,12.939205200537574,25.0,52,true,true,true,true
203,Menswear || Hoodie || Jersey Basic || Red || Solid,Menswear,Hoodie,Jersey Basic,Red,Solid,1.0197995167403027,12.861921953999778,0.7692307692307693,45,false,true,true,false
204,Divided || Hoodie || Jersey Basic || Lilac Purple || Solid,Divided,Hoodie,Jersey Basic,Lilac Purple,Solid,1.25261285301312,12.840512662220796,1.4615384615384615,32,false,true,true,false
205,Ladieswear || Sweater || Knitwear || Beige || Solid,Ladieswear,Sweater,Knitwear,Beige,Solid,1.2788790421722165,12.78137178579583,19.384615384615383,52,true,true,true,true
206,Menswear || Sweater || Jersey Basic || Khaki green || Solid,Menswear,Sweater,Jersey Basic,Khaki green,Solid,1.0201320497315345,12.73597342863792,1.7692307692307692,52,false,true,true,false
207,Ladieswear || Shirt || Blouses || White || Check,Ladieswear,Shirt,Blouses,White,Check,1.6723556374845598,12.697354391560905,4.230769230769231,52,false,true,true,false
208,Divided || T-shirt || Jersey Basic || Yellow || Solid,Divided,T-shirt,Jersey Basic,Yellow,Solid,1.0460893776168911,12.665670253837218,2.0,52,false,true,true,false
209,Divided || T-shirt || Jersey Basic || Pink || Solid,Divided,T-shirt,Jersey Basic,Pink,Solid,1.0049671000540543,12.659509245087891,6.538461538461538,52,false,true,true,false
210,Ladieswear || Jacket || Outdoor || Beige || Solid,Ladieswear,Jacket,Outdoor,Beige,Solid,1.2016801724561088,12.65470690523175,38.76923076923077,52,true,true,true,true
211,Ladieswear || Blouse || Blouses || White || Lace,Ladieswear,Blouse,Blouses,White,Lace,0.8228280545260901,12.653679267329585,3.1538461538461537,52,false,false,true,false
212,Divided || Vest top || Jersey Basic || Black || Solid,Divided,Vest top,Jersey Basic,Black,Solid,1.4504065852135037,12.63736853007315,16.153846153846153,52,true,true,true,true
213,"Ladieswear || Bra || Under-, Nightwear || Black || Solid",Ladieswear,Bra,"Under-, Nightwear",Black,Solid,1.1277975290179338,12.626058205252845,128.15384615384616,52,true,true,true,true
214,Ladieswear || Top || Jersey Basic || Grey || Melange,Ladieswear,Top,Jersey Basic,Grey,Melange,1.0289435362286543,12.58904028375101,5.153846153846154,52,false,true,true,false
215,Divided || Top || Knitwear || White || Solid,Divided,Top,Knitwear,White,Solid,1.2618177590273392,12.578203734723155,1.4615384615384615,50,false,true,true,false
216,Sport || Top || Jersey Fancy || Pink || Solid,Sport,Top,Jersey Fancy,Pink,Solid,1.016101696267155,12.551913461696934,4.3076923076923075,44,false,true,true,false
217,Ladieswear || Trousers || Trousers || Grey || Check,Ladieswear,Trousers,Trousers,Grey,Check,1.1906046140137174,12.547706906688582,7.384615384615385,52,false,true,true,false
218,Ladieswear || Top || Jersey Fancy || Black || Solid,Ladieswear,Top,Jersey Fancy,Black,Solid,1.0891638716838963,12.529905955918279,81.07692307692308,52,true,true,true,true
219,Ladieswear || Blazer || Dressed || Pink || Other structure,Ladieswear,Blazer,Dressed,Pink,Other structure,1.0684666218758136,12.481388591979945,1.5384615384615385,37,false,true,true,false
220,Divided || Skirt || Jersey Basic || Black || Solid,Divided,Skirt,Jersey Basic,Black,Solid,1.080853870508043,12.392215148278849,3.0,52,false,true,true,false
221,Ladieswear || Sweater || Jersey Fancy || Mole || Solid,Ladieswear,Sweater,Jersey Fancy,Mole,Solid,,12.373694382723246,2.3076923076923075,41,false,false,true,false
222,Divided || Trousers || Trousers || Blue || Denim,Divided,Trousers,Trousers,Blue,Denim,1.0088722806650463,12.35941165120625,39.92307692307692,52,true,true,true,true
223,Ladieswear || Socks || Socks and Tights || Beige || All over pattern,Ladieswear,Socks,Socks and Tights,Beige,All over pattern,1.1480687462035943,12.33061774876142,6.3076923076923075,47,false,true,true,false
224,Ladieswear || Socks || Socks and Tights || Grey || Melange,Ladieswear,Socks,Socks and Tights,Grey,Melange,1.0334515855807398,12.30859484891124,5.6923076923076925,52,false,true,true,false
225,Divided || Shorts || Jersey Basic || Black || Solid,Divided,Shorts,Jersey Basic,Black,Solid,0.9848428937926644,12.295053875469868,5.615384615384615,52,false,true,true,false
226,Ladieswear || Sweater || Knitwear || Lilac Purple || Solid,Ladieswear,Sweater,Knitwear,Lilac Purple,Solid,1.0862475773629703,12.27129316033035,1.8461538461538463,50,false,true,true,false
227,"Ladieswear || Underwear body || Under-, Nightwear || Black || Solid",Ladieswear,Underwear body,"Under-, Nightwear",Black,Solid,1.1446748434395266,12.268837562823725,23.153846153846153,52,true,true,true,true
228,Divided || T-shirt || Jersey Basic || Beige || Solid,Divided,T-shirt,Jersey Basic,Beige,Solid,0.9822870955017415,12.248887693630735,5.3076923076923075,52,false,true,true,false
229,"Ladieswear || Pyjama set || Under-, Nightwear || Pink || All over pattern",Ladieswear,Pyjama set,"Under-, Nightwear",Pink,All over pattern,1.456800718615616,12.201702939202939,7.0,52,false,true,true,false
230,Divided || Top || Jersey Basic || Khaki green || Solid,Divided,Top,Jersey Basic,Khaki green,Solid,1.024414663319156,12.159299805240254,2.076923076923077,45,false,true,true,false
231,Ladieswear || Blouse || Blouses || Blue || Denim,Ladieswear,Blouse,Blouses,Blue,Denim,1.137577454380081,12.151131577410757,4.153846153846154,51,false,true,true,false
232,Ladieswear || Skirt || Skirts || Beige || Check,Ladieswear,Skirt,Skirts,Beige,Check,1.4139950717542753,12.143676416782464,2.923076923076923,48,false,true,true,false
233,Divided || Trousers || Trousers Denim || Grey || Denim,Divided,Trousers,Trousers Denim,Grey,Denim,1.0532726601291478,12.070810159549401,18.76923076923077,52,true,true,true,true
234,Divided || Sweater || Knitwear || Grey || Melange,Divided,Sweater,Knitwear,Grey,Melange,1.4795797546769525,12.069972511439065,7.615384615384615,52,false,true,true,false
235,Sport || Vest top || Jersey Fancy || Grey || Solid,Sport,Vest top,Jersey Fancy,Grey,Solid,1.3966747075454566,12.026370797379476,2.5384615384615383,52,false,true,true,false
236,"Ladieswear || Underwear bottom || Under-, Nightwear || Grey || Solid",Ladieswear,Underwear bottom,"Under-, Nightwear",Grey,Solid,1.294531354192438,11.988245459035383,12.0,52,true,true,true,true
237,Menswear || T-shirt || Jersey Basic || Black || Solid,Menswear,T-shirt,Jersey Basic,Black,Solid,1.0698998121027148,11.967220104690035,18.615384615384617,52,true,true,true,true
238,Ladieswear || Belt || Accessories || Black || Application/3D,Ladieswear,Belt,Accessories,Black,Application/3D,1.060532240563152,11.946872887539898,2.3846153846153846,48,false,true,true,false
239,Ladieswear || Socks || Socks and Tights || Pink || Melange,Ladieswear,Socks,Socks and Tights,Pink,Melange,0.9726961436754988,11.94337480323921,2.923076923076923,52,false,true,true,false
240,Ladieswear || Top || Jersey Fancy || Brown || Solid,Ladieswear,Top,Jersey Fancy,Brown,Solid,1.6910863757851562,11.93061233487509,2.6153846153846154,51,false,true,true,false
241,Divided || Trousers || Trousers Denim || White || Denim,Divided,Trousers,Trousers Denim,White,Denim,1.346929037606144,11.880814888949308,15.538461538461538,52,true,true,true,true
242,Ladieswear || Top || Jersey Fancy || Mole || Solid,Ladieswear,Top,Jersey Fancy,Mole,Solid,1.5186601924953977,11.861941211249539,2.4615384615384617,49,false,true,true,false
243,Sport || Top || Jersey Fancy || Brown || Solid,Sport,Top,Jersey Fancy,Brown,Solid,,11.837071544641773,4.384615384615385,15,false,false,false,false
244,Ladieswear || Bodysuit || Jersey Fancy || Black || Solid,Ladieswear,Bodysuit,Jersey Fancy,Black,Solid,0.8440952494858593,11.82478398766342,18.76923076923077,52,true,false,true,false
245,"Ladieswear || Bra || Under-, Nightwear || Khaki green || Solid",Ladieswear,Bra,"Under-, Nightwear",Khaki green,Solid,1.0603772109538325,11.809378981016904,2.1538461538461537,24,false,true,false,false
246,Divided || Dress || Dresses Ladies || Red || Solid,Divided,Dress,Dresses Ladies,Red,Solid,1.019680415573594,11.697740652801505,11.307692307692308,52,true,true,true,true
247,Ladieswear || Jacket || Outdoor || Black || Solid,Ladieswear,Jacket,Outdoor,Black,Solid,1.4857260261939444,11.65596803850053,40.76923076923077,52,true,true,true,true
248,Divided || Hoodie || Jersey Fancy || Pink || Placement print,Divided,Hoodie,Jersey Fancy,Pink,Placement print,0.9830696361605958,11.636046246233285,1.5384615384615385,13,false,true,false,false
